violation_code,violation_status,grade,program_element_pe,service_code,risk_level,month,weekday
42,0.0,1.0,1632,1.0,2.0,6,2
44,0.0,0.0,1611,1.0,0.0,6,2
21,0.0,0.0,1611,1.0,0.0,6,2
13,0.0,0.0,1611,1.0,0.0,6,2
31,0.0,0.0,1611,1.0,0.0,6,2
42,0.0,0.0,1611,1.0,0.0,6,2
33,0.0,0.0,1611,1.0,0.0,6,2
28,0.0,0.0,1611,1.0,0.0,6,2
41,0.0,0.0,1611,1.0,0.0,6,2
21,0.0,0.0,1631,1.0,0.0,6,2
41,0.0,0.0,1631,1.0,0.0,6,2
33,0.0,0.0,1631,1.0,0.0,6,2
21,0.0,0.0,1638,1.0,2.0,6,2
31,0.0,0.0,1638,1.0,2.0,6,2
42,0.0,0.0,1638,1.0,2.0,6,2
35,0.0,0.0,1635,1.0,2.0,6,2
13,0.0,0.0,1635,1.0,2.0,6,2
34,0.0,0.0,1635,1.0,2.0,6,2
21,0.0,1.0,1635,1.0,2.0,6,2
40,0.0,1.0,1635,1.0,2.0,6,2
31,0.0,1.0,1635,1.0,2.0,6,2
27,0.0,1.0,1635,1.0,2.0,6,2
32,0.0,1.0,1635,1.0,2.0,6,2
33,0.0,1.0,1635,1.0,2.0,6,2
38,0.0,1.0,1635,1.0,2.0,6,2
42,0.0,1.0,1635,1.0,2.0,6,2
51,0.0,1.0,1635,1.0,2.0,6,2
37,0.0,1.0,1635,1.0,2.0,6,2
44,0.0,1.0,1635,1.0,2.0,6,2
48,0.0,1.0,1635,1.0,2.0,6,2
31,0.0,0.0,1631,1.0,0.0,6,2
44,0.0,0.0,1631,1.0,0.0,6,2
42,0.0,0.0,1631,1.0,0.0,6,2
36,0.0,0.0,1631,1.0,0.0,6,2
28,0.0,0.0,1631,1.0,0.0,6,2
13,0.0,0.0,1631,1.0,0.0,6,2
34,0.0,0.0,1631,1.0,0.0,6,2
33,0.0,0.0,1631,1.0,0.0,6,2
31,0.0,0.0,1641,1.0,2.0,6,2
42,0.0,0.0,1641,1.0,2.0,6,2
7,0.0,0.0,1641,1.0,2.0,6,2
6,0.0,0.0,1641,1.0,2.0,6,2
33,0.0,0.0,1641,1.0,2.0,6,2
33,0.0,0.0,1632,1.0,2.0,6,2
37,0.0,0.0,1632,1.0,2.0,6,2
21,0.0,0.0,1632,1.0,2.0,6,2
50,0.0,0.0,1632,1.0,2.0,6,2
28,0.0,0.0,1632,1.0,2.0,6,2
34,0.0,0.0,1632,1.0,2.0,6,2
41,0.0,0.0,1632,1.0,2.0,6,2
32,0.0,0.0,1632,1.0,2.0,6,2
31,0.0,0.0,1632,1.0,2.0,6,2
42,0.0,0.0,1632,1.0,2.0,6,2
21,0.0,0.0,1632,1.0,2.0,6,2
50,0.0,0.0,1632,1.0,2.0,6,2
0,0.0,0.0,1612,1.0,2.0,6,2
28,0.0,0.0,1612,1.0,2.0,6,2
5,0.0,0.0,1612,1.0,2.0,6,2
42,0.0,0.0,1612,1.0,2.0,6,2
31,0.0,0.0,1612,1.0,2.0,6,2
38,0.0,0.0,1612,1.0,2.0,6,2
38,0.0,0.0,1640,1.0,0.0,6,2
31,0.0,0.0,1640,1.0,0.0,6,2
31,0.0,0.0,1630,1.0,1.0,6,2
35,0.0,0.0,1630,1.0,1.0,6,2
41,0.0,0.0,1635,1.0,2.0,6,2
50,0.0,0.0,1635,1.0,2.0,6,2
31,0.0,0.0,1635,1.0,2.0,6,2
6,0.0,0.0,1610,1.0,1.0,6,2
34,0.0,0.0,1610,1.0,1.0,6,2
21,0.0,0.0,1610,1.0,1.0,6,2
44,0.0,0.0,1610,1.0,1.0,6,2
41,0.0,0.0,1610,1.0,1.0,6,2
38,0.0,0.0,1635,1.0,2.0,6,2
41,0.0,0.0,1635,1.0,2.0,6,2
33,0.0,0.0,1635,1.0,2.0,6,2
32,0.0,0.0,1635,1.0,2.0,6,2
6,0.0,0.0,1635,1.0,2.0,6,2
27,0.0,0.0,1632,1.0,2.0,6,2
50,0.0,0.0,1632,1.0,2.0,6,2
31,0.0,0.0,1632,1.0,2.0,6,2
32,0.0,0.0,1632,1.0,2.0,6,2
13,0.0,0.0,1632,1.0,2.0,6,2
42,0.0,0.0,1641,1.0,2.0,6,2
31,0.0,0.0,1641,1.0,2.0,6,2
21,0.0,0.0,1641,1.0,2.0,6,2
4,0.0,0.0,1641,1.0,2.0,6,2
41,0.0,0.0,1610,1.0,1.0,6,2
42,0.0,0.0,1610,1.0,1.0,6,2
36,0.0,0.0,1610,1.0,1.0,6,2
31,0.0,0.0,1610,1.0,1.0,6,2
25,0.0,0.0,1610,1.0,1.0,6,2
21,0.0,0.0,1610,1.0,1.0,6,2
31,0.0,0.0,1635,1.0,2.0,6,1
37,0.0,0.0,1635,1.0,2.0,6,1
28,0.0,0.0,1637,1.0,0.0,6,1
27,0.0,0.0,1637,1.0,0.0,6,1
42,0.0,0.0,1637,1.0,0.0,6,1
44,0.0,0.0,1635,1.0,2.0,6,1
34,0.0,0.0,1635,1.0,2.0,6,1
40,0.0,0.0,1635,1.0,2.0,6,1
23,0.0,0.0,1635,1.0,2.0,6,1
35,0.0,0.0,1635,1.0,2.0,6,1
38,0.0,0.0,1635,1.0,2.0,6,1
42,0.0,0.0,1635,1.0,2.0,6,1
25,0.0,0.0,1635,1.0,2.0,6,1
37,0.0,0.0,1635,1.0,2.0,6,1
31,0.0,0.0,1635,1.0,2.0,6,1
50,0.0,0.0,1632,1.0,2.0,2,0
28,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
37,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
13,0.0,0.0,1631,1.0,0.0,6,1
34,0.0,0.0,1631,1.0,0.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
6,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,0.0,1632,1.0,2.0,6,1
25,0.0,0.0,1632,1.0,2.0,6,1
41,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1612,1.0,2.0,6,1
0,0.0,0.0,1612,1.0,2.0,6,1
32,0.0,0.0,1612,1.0,2.0,6,1
42,0.0,0.0,1612,1.0,2.0,6,1
34,0.0,0.0,1631,1.0,0.0,6,1
41,0.0,0.0,1631,1.0,0.0,6,1
21,0.0,0.0,1631,1.0,0.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
50,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
32,0.0,0.0,1631,1.0,0.0,6,1
41,0.0,0.0,1635,1.0,2.0,6,1
21,0.0,0.0,1635,1.0,2.0,6,1
13,0.0,0.0,1635,1.0,2.0,6,1
33,0.0,0.0,1635,1.0,2.0,6,1
31,0.0,0.0,1635,1.0,2.0,6,1
38,0.0,0.0,1635,1.0,2.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
34,0.0,0.0,1631,1.0,0.0,6,1
50,0.0,0.0,1631,1.0,0.0,6,1
37,0.0,0.0,1631,1.0,0.0,6,1
0,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
3,0.0,0.0,1631,1.0,0.0,6,1
34,0.0,0.0,1632,1.0,2.0,6,1
35,0.0,0.0,1632,1.0,2.0,6,1
8,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
50,0.0,0.0,1632,1.0,2.0,6,1
0,0.0,0.0,1631,1.0,0.0,6,1
38,0.0,0.0,1631,1.0,0.0,6,1
37,0.0,0.0,1631,1.0,0.0,6,1
41,0.0,0.0,1610,1.0,1.0,6,1
37,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
5,0.0,0.0,1631,1.0,0.0,6,1
34,0.0,0.0,1631,1.0,0.0,6,1
41,0.0,0.0,1631,1.0,0.0,6,1
32,0.0,0.0,1631,1.0,0.0,6,1
21,0.0,0.0,1632,1.0,2.0,6,1
40,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,0.0,1632,1.0,2.0,6,1
41,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
5,0.0,0.0,1632,1.0,2.0,6,1
0,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1630,1.0,1.0,6,1
33,0.0,0.0,1630,1.0,1.0,6,1
51,0.0,0.0,1630,1.0,1.0,6,1
42,0.0,0.0,1630,1.0,1.0,6,1
38,0.0,0.0,1630,1.0,1.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
32,0.0,0.0,1635,1.0,2.0,6,1
33,0.0,0.0,1635,1.0,2.0,6,1
8,0.0,0.0,1635,1.0,2.0,6,1
28,0.0,0.0,1635,1.0,2.0,6,1
37,0.0,0.0,1635,1.0,2.0,6,1
50,0.0,0.0,1630,1.0,1.0,6,1
32,0.0,0.0,1630,1.0,1.0,6,1
40,0.0,0.0,1630,1.0,1.0,6,1
41,0.0,0.0,1630,1.0,1.0,6,1
50,0.0,0.0,1632,1.0,2.0,6,1
34,0.0,0.0,1610,1.0,1.0,6,1
6,0.0,0.0,1610,1.0,1.0,6,1
41,0.0,0.0,1610,1.0,1.0,6,1
5,0.0,0.0,1610,1.0,1.0,6,1
42,0.0,0.0,1610,1.0,1.0,6,1
47,0.0,0.0,1631,1.0,0.0,6,1
8,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1635,1.0,2.0,6,1
31,0.0,0.0,1635,1.0,2.0,6,1
34,0.0,0.0,1635,1.0,2.0,6,1
12,0.0,0.0,1635,1.0,2.0,6,1
37,0.0,0.0,1635,1.0,2.0,6,1
5,0.0,0.0,1635,1.0,2.0,6,1
35,0.0,0.0,1635,1.0,2.0,6,1
40,0.0,0.0,1635,1.0,2.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
5,0.0,0.0,1631,1.0,0.0,6,1
27,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,1.0,1632,1.0,2.0,6,1
42,0.0,1.0,1632,1.0,2.0,6,1
30,0.0,1.0,1632,1.0,2.0,6,1
31,0.0,1.0,1632,1.0,2.0,6,1
6,0.0,1.0,1632,1.0,2.0,6,1
51,0.0,0.0,1632,1.0,2.0,6,1
52,0.0,1.0,1632,1.0,2.0,6,1
4,0.0,1.0,1632,1.0,2.0,6,1
23,0.0,1.0,1632,1.0,2.0,6,1
40,0.0,0.0,1610,1.0,1.0,6,1
31,0.0,0.0,1610,1.0,1.0,6,1
42,0.0,0.0,1610,1.0,1.0,6,1
5,0.0,0.0,1610,1.0,1.0,6,1
41,0.0,0.0,1610,1.0,1.0,6,1
12,0.0,0.0,1612,1.0,2.0,6,1
32,0.0,0.0,1612,1.0,2.0,6,1
21,0.0,0.0,1612,1.0,2.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
35,0.0,0.0,1631,1.0,0.0,6,1
13,0.0,0.0,1631,1.0,0.0,6,1
28,0.0,0.0,1631,1.0,0.0,6,1
35,0.0,0.0,1632,1.0,2.0,6,1
13,0.0,0.0,1632,1.0,2.0,6,1
41,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
34,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1635,1.0,2.0,6,1
34,0.0,0.0,1635,1.0,2.0,6,1
41,0.0,0.0,1635,1.0,2.0,6,1
35,0.0,0.0,1635,1.0,2.0,6,1
21,0.0,0.0,1635,1.0,2.0,6,1
33,0.0,0.0,1635,1.0,2.0,6,1
41,0.0,0.0,1632,1.0,2.0,6,1
47,0.0,0.0,1632,1.0,2.0,6,1
6,0.0,0.0,1632,1.0,2.0,6,1
27,0.0,0.0,1632,1.0,2.0,6,1
32,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
28,0.0,0.0,1632,1.0,2.0,6,1
35,0.0,0.0,1632,1.0,2.0,6,1
8,0.0,0.0,1632,1.0,2.0,6,1
37,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
6,0.0,0.0,1641,1.0,2.0,6,1
33,0.0,0.0,1641,1.0,2.0,6,1
47,0.0,0.0,1641,1.0,2.0,6,1
42,0.0,0.0,1641,1.0,2.0,6,1
31,0.0,0.0,1641,1.0,2.0,6,1
42,0.0,0.0,1635,1.0,2.0,6,1
35,0.0,0.0,1635,1.0,2.0,6,1
25,0.0,0.0,1635,1.0,2.0,6,1
8,0.0,0.0,1632,1.0,2.0,6,1
50,0.0,0.0,1632,1.0,2.0,6,1
6,0.0,0.0,1632,1.0,2.0,6,1
21,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
35,0.0,0.0,1631,1.0,0.0,6,1
28,0.0,0.0,1634,1.0,0.0,6,1
32,0.0,0.0,1634,1.0,0.0,6,1
13,0.0,0.0,1641,1.0,2.0,6,1
31,0.0,0.0,1641,1.0,2.0,6,1
33,0.0,0.0,1641,1.0,2.0,6,1
42,0.0,0.0,1641,1.0,2.0,6,1
38,0.0,0.0,1641,1.0,2.0,6,1
21,0.0,0.0,1638,1.0,2.0,6,1
25,0.0,0.0,1638,1.0,2.0,6,1
37,0.0,0.0,1638,1.0,2.0,6,1
42,0.0,0.0,1638,1.0,2.0,6,1
35,0.0,0.0,1638,1.0,2.0,6,1
34,0.0,0.0,1638,1.0,2.0,6,1
6,0.0,0.0,1632,1.0,2.0,6,1
13,0.0,0.0,1632,1.0,2.0,6,1
34,0.0,0.0,1632,1.0,2.0,6,1
35,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
13,0.0,0.0,1632,1.0,2.0,6,1
6,0.0,0.0,1632,1.0,2.0,6,1
37,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
32,0.0,0.0,1611,1.0,0.0,6,1
35,0.0,0.0,1611,1.0,0.0,6,1
37,0.0,0.0,1611,1.0,0.0,6,1
5,0.0,0.0,1611,1.0,0.0,6,1
31,0.0,0.0,1611,1.0,0.0,6,1
34,0.0,0.0,1611,1.0,0.0,6,1
42,0.0,0.0,1611,1.0,0.0,6,1
44,0.0,0.0,1611,1.0,0.0,6,1
38,0.0,0.0,1611,1.0,0.0,6,1
37,0.0,0.0,1632,1.0,2.0,6,1
28,0.0,0.0,1632,1.0,2.0,6,1
35,0.0,0.0,1632,1.0,2.0,6,1
39,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
24,0.0,0.0,1632,1.0,2.0,6,1
38,0.0,0.0,1632,1.0,2.0,6,1
50,0.0,0.0,1632,1.0,2.0,6,1
13,0.0,0.0,1632,1.0,2.0,6,1
21,0.0,0.0,1632,1.0,2.0,6,1
41,0.0,0.0,1632,1.0,2.0,6,1
35,0.0,1.0,1632,1.0,2.0,6,1
25,0.0,1.0,1632,1.0,2.0,6,1
28,0.0,1.0,1632,1.0,2.0,6,1
34,0.0,1.0,1632,1.0,2.0,6,1
31,0.0,1.0,1632,1.0,2.0,6,1
6,0.0,1.0,1632,1.0,2.0,6,1
37,0.0,1.0,1632,1.0,2.0,6,1
0,0.0,1.0,1632,1.0,2.0,6,1
38,0.0,1.0,1632,1.0,2.0,6,1
22,0.0,1.0,1632,1.0,2.0,6,1
33,0.0,1.0,1632,1.0,2.0,6,1
5,0.0,1.0,1632,1.0,2.0,6,1
40,0.0,1.0,1632,1.0,2.0,6,1
42,0.0,1.0,1632,1.0,2.0,6,1
7,0.0,0.0,1635,1.0,2.0,6,1
30,0.0,0.0,1635,1.0,2.0,6,1
47,0.0,0.0,1635,1.0,2.0,6,1
33,0.0,0.0,1635,1.0,2.0,6,1
37,0.0,0.0,1638,1.0,2.0,6,1
5,0.0,0.0,1638,1.0,2.0,6,1
37,0.0,0.0,1638,1.0,2.0,6,1
33,0.0,0.0,1638,1.0,2.0,6,1
35,0.0,0.0,1638,1.0,2.0,6,1
12,0.0,0.0,1638,1.0,2.0,6,1
42,0.0,0.0,1638,1.0,2.0,6,1
31,0.0,0.0,1638,1.0,2.0,6,1
21,0.0,0.0,1638,1.0,2.0,6,1
38,0.0,0.0,1638,1.0,2.0,6,1
5,0.0,0.0,1632,1.0,2.0,6,1
51,0.0,0.0,1632,1.0,2.0,6,1
38,0.0,0.0,1632,1.0,2.0,6,1
32,0.0,0.0,1632,1.0,2.0,6,1
34,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
30,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,1.0,1635,1.0,2.0,6,1
6,0.0,1.0,1635,1.0,2.0,6,1
0,0.0,1.0,1635,1.0,2.0,6,1
35,0.0,1.0,1635,1.0,2.0,6,1
21,0.0,1.0,1635,1.0,2.0,6,1
33,0.0,1.0,1635,1.0,2.0,6,1
13,0.0,1.0,1635,1.0,2.0,6,1
47,0.0,1.0,1635,1.0,2.0,6,1
27,0.0,1.0,1635,1.0,2.0,6,1
42,0.0,1.0,1635,1.0,2.0,6,1
34,0.0,1.0,1635,1.0,2.0,6,1
41,0.0,1.0,1635,1.0,2.0,6,1
42,0.0,0.0,1615,1.0,2.0,6,1
30,0.0,0.0,1615,1.0,2.0,6,1
33,0.0,0.0,1615,1.0,2.0,6,1
41,0.0,0.0,1615,1.0,2.0,6,1
21,0.0,0.0,1615,1.0,2.0,6,1
42,0.0,1.0,1632,1.0,2.0,6,1
32,0.0,1.0,1632,1.0,2.0,6,1
36,0.0,1.0,1632,1.0,2.0,6,1
35,0.0,1.0,1632,1.0,2.0,6,1
31,0.0,1.0,1632,1.0,2.0,6,1
33,0.0,1.0,1632,1.0,2.0,6,1
25,0.0,1.0,1632,1.0,2.0,6,1
8,0.0,1.0,1632,1.0,2.0,6,1
6,0.0,1.0,1632,1.0,2.0,6,1
47,0.0,1.0,1632,1.0,2.0,6,1
52,0.0,1.0,1632,1.0,2.0,6,1
3,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
35,0.0,0.0,1632,1.0,2.0,6,1
13,0.0,0.0,1631,1.0,0.0,6,1
5,0.0,0.0,1631,1.0,0.0,6,1
21,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
6,0.0,0.0,1631,1.0,0.0,6,1
8,0.0,0.0,1631,1.0,0.0,6,1
34,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1610,1.0,1.0,6,1
28,0.0,0.0,1610,1.0,1.0,6,1
37,0.0,0.0,1631,1.0,0.0,6,1
32,0.0,0.0,1631,1.0,0.0,6,1
0,0.0,0.0,1631,1.0,0.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
6,0.0,0.0,1631,1.0,0.0,6,1
50,0.0,0.0,1631,1.0,0.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
32,0.0,0.0,1631,1.0,0.0,6,1
20,0.0,0.0,1631,1.0,0.0,6,1
6,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
32,0.0,0.0,1631,1.0,0.0,6,1
0,0.0,0.0,1631,1.0,0.0,6,1
37,0.0,0.0,1631,1.0,0.0,6,1
34,0.0,0.0,1631,1.0,0.0,6,1
42,0.0,1.0,1632,1.0,2.0,6,1
28,0.0,1.0,1632,1.0,2.0,6,1
21,0.0,1.0,1632,1.0,2.0,6,1
40,0.0,1.0,1632,1.0,2.0,6,1
33,0.0,1.0,1632,1.0,2.0,6,1
6,0.0,1.0,1632,1.0,2.0,6,1
5,0.0,0.0,1638,1.0,2.0,6,1
34,0.0,0.0,1638,1.0,2.0,6,1
33,0.0,0.0,1638,1.0,2.0,6,1
25,0.0,0.0,1638,1.0,2.0,6,1
42,0.0,0.0,1638,1.0,2.0,6,1
31,0.0,0.0,1638,1.0,2.0,6,1
21,0.0,0.0,1638,1.0,2.0,6,1
31,0.0,0.0,1632,1.0,2.0,6,1
44,0.0,0.0,1610,1.0,1.0,6,1
46,0.0,0.0,1610,1.0,1.0,6,1
28,0.0,0.0,1610,1.0,1.0,6,1
31,0.0,0.0,1610,1.0,1.0,6,1
5,0.0,0.0,1610,1.0,1.0,6,1
42,0.0,0.0,1610,1.0,1.0,6,1
0,0.0,0.0,1631,1.0,0.0,6,1
37,0.0,0.0,1631,1.0,0.0,6,1
50,0.0,0.0,1631,1.0,0.0,6,1
32,0.0,0.0,1631,1.0,0.0,6,1
28,0.0,0.0,1638,1.0,2.0,6,1
33,0.0,0.0,1638,1.0,2.0,6,1
6,0.0,0.0,1638,1.0,2.0,6,1
42,0.0,0.0,1638,1.0,2.0,6,1
31,0.0,0.0,1638,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,0.0,1632,1.0,2.0,6,1
32,0.0,0.0,1632,1.0,2.0,6,1
5,0.0,0.0,1632,1.0,2.0,6,1
0,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1610,1.0,1.0,6,1
38,0.0,0.0,1610,1.0,1.0,6,1
42,0.0,0.0,1610,1.0,1.0,6,1
40,0.0,0.0,1610,1.0,1.0,6,1
31,0.0,0.0,1610,1.0,1.0,6,1
51,0.0,0.0,1634,1.0,0.0,6,1
34,0.0,0.0,1632,1.0,2.0,6,1
7,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
41,0.0,0.0,1632,1.0,2.0,6,1
50,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
37,0.0,0.0,1635,1.0,2.0,6,1
5,0.0,0.0,1635,1.0,2.0,6,1
7,0.0,0.0,1635,1.0,2.0,6,1
44,0.0,0.0,1610,1.0,1.0,6,1
48,0.0,1.0,1630,1.0,1.0,6,1
21,0.0,1.0,1630,1.0,1.0,6,1
42,0.0,1.0,1630,1.0,1.0,6,1
38,0.0,1.0,1630,1.0,1.0,6,1
31,0.0,1.0,1630,1.0,1.0,6,1
42,0.0,0.0,1635,1.0,2.0,6,1
3,0.0,0.0,1635,1.0,2.0,6,1
13,0.0,0.0,1635,1.0,2.0,6,1
38,0.0,0.0,1635,1.0,2.0,6,1
35,0.0,0.0,1635,1.0,2.0,6,1
37,0.0,0.0,1635,1.0,2.0,6,1
31,0.0,0.0,1635,1.0,2.0,6,1
5,0.0,0.0,1632,1.0,2.0,6,1
13,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,0.0,1632,1.0,2.0,6,1
6,0.0,0.0,1632,1.0,2.0,6,1
4,0.0,0.0,1632,1.0,2.0,6,1
37,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
28,0.0,0.0,1632,1.0,2.0,6,1
6,0.0,0.0,1632,1.0,2.0,6,1
34,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,0.0,1632,1.0,2.0,6,1
41,0.0,0.0,1632,1.0,2.0,6,1
13,0.0,0.0,1635,1.0,2.0,6,1
31,0.0,0.0,1635,1.0,2.0,6,1
38,0.0,0.0,1635,1.0,2.0,6,1
35,0.0,0.0,1635,1.0,2.0,6,1
6,0.0,0.0,1635,1.0,2.0,6,1
42,0.0,0.0,1635,1.0,2.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
28,0.0,0.0,1631,1.0,0.0,6,1
38,0.0,0.0,1631,1.0,0.0,6,1
36,0.0,0.0,1631,1.0,0.0,6,1
42,0.0,0.0,1631,1.0,0.0,6,1
33,0.0,0.0,1631,1.0,0.0,6,1
47,0.0,0.0,1631,1.0,0.0,6,1
6,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
37,0.0,0.0,1632,1.0,2.0,6,1
31,0.0,0.0,1635,1.0,2.0,6,1
28,0.0,0.0,1635,1.0,2.0,6,1
21,0.0,0.0,1635,1.0,2.0,6,1
37,0.0,0.0,1635,1.0,2.0,6,1
33,0.0,0.0,1635,1.0,2.0,6,1
27,0.0,0.0,1635,1.0,2.0,6,1
30,0.0,0.0,1635,1.0,2.0,6,1
12,0.0,1.0,1632,1.0,2.0,6,1
31,0.0,1.0,1632,1.0,2.0,6,1
6,0.0,1.0,1632,1.0,2.0,6,1
40,0.0,1.0,1632,1.0,2.0,6,1
27,0.0,1.0,1632,1.0,2.0,6,1
33,0.0,1.0,1632,1.0,2.0,6,1
21,0.0,1.0,1632,1.0,2.0,6,1
52,0.0,1.0,1632,1.0,2.0,6,1
28,0.0,1.0,1632,1.0,2.0,6,1
21,0.0,0.0,1612,1.0,2.0,6,0
34,0.0,1.0,1632,1.0,2.0,6,1
47,0.0,1.0,1632,1.0,2.0,6,1
37,0.0,1.0,1632,1.0,2.0,6,1
28,0.0,0.0,1611,1.0,0.0,6,1
6,0.0,0.0,1611,1.0,0.0,6,1
7,0.0,0.0,1634,1.0,0.0,6,1
31,0.0,0.0,1634,1.0,0.0,6,1
42,0.0,0.0,1634,1.0,0.0,6,1
21,0.0,0.0,1634,1.0,0.0,6,1
6,0.0,0.0,1641,1.0,2.0,6,1
31,0.0,0.0,1641,1.0,2.0,6,1
13,0.0,0.0,1641,1.0,2.0,6,1
47,0.0,0.0,1641,1.0,2.0,6,1
33,0.0,0.0,1641,1.0,2.0,6,1
42,0.0,0.0,1641,1.0,2.0,6,1
37,0.0,0.0,1632,1.0,2.0,6,1
38,0.0,0.0,1632,1.0,2.0,6,1
27,0.0,0.0,1632,1.0,2.0,6,1
34,0.0,0.0,1632,1.0,2.0,6,1
50,0.0,0.0,1632,1.0,2.0,6,1
38,0.0,0.0,1635,1.0,2.0,6,1
42,0.0,0.0,1635,1.0,2.0,6,1
37,0.0,0.0,1635,1.0,2.0,6,1
13,0.0,0.0,1635,1.0,2.0,6,1
33,0.0,0.0,1635,1.0,2.0,6,1
8,0.0,0.0,1631,1.0,0.0,6,1
41,0.0,0.0,1632,1.0,2.0,6,1
42,0.0,0.0,1632,1.0,2.0,6,1
36,0.0,0.0,1632,1.0,2.0,6,1
5,0.0,0.0,1632,1.0,2.0,6,1
35,0.0,0.0,1632,1.0,2.0,6,1
34,0.0,0.0,1632,1.0,2.0,6,1
33,0.0,0.0,1632,1.0,2.0,6,1
13,0.0,0.0,1635,1.0,2.0,6,1
42,0.0,0.0,1635,1.0,2.0,6,1
31,0.0,0.0,1635,1.0,2.0,6,1
34,0.0,0.0,1635,1.0,2.0,6,1
38,0.0,0.0,1631,1.0,0.0,6,1
31,0.0,0.0,1631,1.0,0.0,6,1
50,0.0,0.0,1631,1.0,0.0,6,1
23,0.0,0.0,1635,1.0,2.0,6,1
33,0.0,0.0,1635,1.0,2.0,6,1
